utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:23:43.999952+00:00,1777335823999,gyro,65.957817,77.256264,21.497290,running
2026-04-28T00:23:44.000567+00:00,1777335824000,mag,39.000000,-24.900000,-35.500000,running
2026-04-28T00:23:44.006812+00:00,1777335824006,acc,-0.476980,1.246977,0.109883,running
2026-04-28T00:23:44.007420+00:00,1777335824007,gyro,72.370384,34.078320,30.169521,running
2026-04-28T00:23:44.008027+00:00,1777335824008,mag,39.000000,-24.900000,-35.500000,running
2026-04-28T00:23:44.014449+00:00,1777335824014,acc,-0.562430,1.205473,0.062031,running
2026-04-28T00:23:44.015567+00:00,1777335824015,gyro,69.194641,-21.191893,36.276726,running
2026-04-28T00:23:44.015861+00:00,1777335824015,mag,39.000000,-24.900000,-35.500000,running
2026-04-28T00:23:44.021830+00:00,1777335824021,acc,-0.671316,1.196684,0.042988,running
2026-04-28T00:23:44.022423+00:00,1777335824022,gyro,69.805359,-72.431343,40.490704,running
2026-04-28T00:23:44.023041+00:00,1777335824023,mag,39.000000,-24.900000,-35.500000,running
2026-04-28T00:23:44.029378+00:00,1777335824029,acc,-0.734305,1.213285,-0.022441,running
2026-04-28T00:23:44.029922+00:00,1777335824029,gyro,72.003960,-110.845673,48.918644,running
2026-04-28T00:23:44.030525+00:00,1777335824030,mag,37.400002,-30.400000,-34.600002,running
2026-04-28T00:23:44.036893+00:00,1777335824036,acc,-0.621512,1.218656,-0.081523,running
2026-04-28T00:23:44.037415+00:00,1777335824037,gyro,61.377419,-125.686172,50.750809,running
2026-04-28T00:23:44.038023+00:00,1777335824038,mag,37.400002,-30.400000,-34.600002,running
2026-04-28T00:23:44.044355+00:00,1777335824044,acc,-0.391043,1.200102,-0.119609,running
2026-04-28T00:23:44.051819+00:00,1777335824051,gyro,46.536907,-117.502533,40.490704,running
2026-04-28T00:23:44.052448+00:00,1777335824052,mag,37.400002,-30.400000,-34.600002,running
2026-04-28T00:23:44.053035+00:00,1777335824053,acc,-0.319266,1.150785,-0.186016,running
2026-04-28T00:23:44.059330+00:00,1777335824059,gyro,42.139721,-101.013069,25.100542,running
2026-04-28T00:23:44.059905+00:00,1777335824059,mag,37.400002,-30.400000,-34.600002,running
2026-04-28T00:23:44.060528+00:00,1777335824060,acc,-0.472098,1.079496,-0.226055,running
2026-04-28T00:23:44.066821+00:00,1777335824066,gyro,37.131813,-85.928276,21.497290,running
2026-04-28T00:23:44.081838+00:00,1777335824081,mag,32.600002,-32.299999,-34.600002,running
2026-04-28T00:23:44.082514+00:00,1777335824082,acc,-0.514578,1.024320,-0.207012,running
2026-04-28T00:23:44.083042+00:00,1777335824083,gyro,27.360281,-72.187065,23.146235,running
2026-04-28T00:23:44.096882+00:00,1777335824096,mag,32.600002,-32.299999,-34.600002,running
2026-04-28T00:23:44.104467+00:00,1777335824104,acc,-0.376395,0.956937,-0.123516,running
2026-04-28T00:23:44.104955+00:00,1777335824104,gyro,22.779879,-34.627747,13.252563,running
2026-04-28T00:23:44.105583+00:00,1777335824105,mag,32.600002,-32.299999,-34.600002,running
2026-04-28T00:23:44.111975+00:00,1777335824111,acc,-0.162039,0.864652,-0.048809,running
2026-04-28T00:23:44.113163+00:00,1777335824113,gyro,28.398506,34.689041,1.771016,running
2026-04-28T00:23:44.113729+00:00,1777335824113,mag,32.600002,-32.299999,-34.600002,running
2026-04-28T00:23:44.119407+00:00,1777335824119,acc,0.014230,0.756742,-0.037090,running
2026-04-28T00:23:44.119953+00:00,1777335824119,gyro,36.765377,94.783951,3.603177,running
2026-04-28T00:23:44.120571+00:00,1777335824120,mag,31.100000,-34.799999,-34.100002,running
2026-04-28T00:23:44.126840+00:00,1777335824126,acc,-0.076590,0.727445,-0.077617,running
2026-04-28T00:23:44.127464+00:00,1777335824127,gyro,43.422234,120.495285,3.053529,running
2026-04-28T00:23:44.128084+00:00,1777335824128,mag,31.100000,-34.799999,-34.100002,running
2026-04-28T00:23:44.134384+00:00,1777335824134,acc,-0.341727,0.743070,-0.150859,running
2026-04-28T00:23:44.134912+00:00,1777335824134,gyro,48.002636,120.495285,4.030682,running
