utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:20:44.989670+00:00,1777335644989,acc,-0.164875,1.033016,-0.067176,standing
2026-04-28T00:20:45.003647+00:00,1777335645003,gyro,-3.786468,11.909162,0.305286,standing
2026-04-28T00:20:45.018659+00:00,1777335645018,mag,44.900002,-0.400000,7.900000,standing
2026-04-28T00:20:45.019123+00:00,1777335645019,acc,-0.176594,1.024227,-0.062293,standing
2026-04-28T00:20:45.019833+00:00,1777335645019,gyro,-2.503954,13.069531,0.610646,standing
2026-04-28T00:20:45.033473+00:00,1777335645033,mag,44.900002,-0.400000,7.900000,standing
2026-04-28T00:20:45.033952+00:00,1777335645033,acc,-0.176594,1.017391,-0.064734,standing
2026-04-28T00:20:45.034617+00:00,1777335645034,gyro,-2.809314,11.359514,0.610646,standing
2026-04-28T00:20:45.040769+00:00,1777335645040,mag,47.100002,0.000000,8.300000,standing
2026-04-28T00:20:45.041368+00:00,1777335645041,acc,-0.184406,1.011043,-0.061316,standing
2026-04-28T00:20:45.041993+00:00,1777335645041,gyro,-5.313269,10.382361,0.671719,standing
2026-04-28T00:20:45.055795+00:00,1777335645055,mag,47.100002,0.000000,8.300000,standing
2026-04-28T00:20:45.056371+00:00,1777335645056,acc,-0.186359,0.996883,-0.057410,standing
2026-04-28T00:20:45.056994+00:00,1777335645056,gyro,-5.252197,9.283064,0.549574,standing
2026-04-28T00:20:45.063263+00:00,1777335645063,mag,47.100002,0.000000,8.300000,standing
2026-04-28T00:20:45.063864+00:00,1777335645063,acc,-0.174152,0.990047,-0.057410,standing
2026-04-28T00:20:45.064492+00:00,1777335645064,gyro,-1.893234,9.466280,-0.000074,standing
2026-04-28T00:20:45.078288+00:00,1777335645078,mag,47.100002,0.000000,8.300000,standing
2026-04-28T00:20:45.085839+00:00,1777335645085,acc,-0.172199,0.999812,-0.061316,standing
2026-04-28T00:20:45.086434+00:00,1777335645086,gyro,-3.420035,8.489128,-0.794011,standing
2026-04-28T00:20:45.087060+00:00,1777335645087,acc,-0.179035,1.000301,-0.063270,standing
2026-04-28T00:20:45.093403+00:00,1777335645093,gyro,-5.679701,9.649496,-1.221515,standing
2026-04-28T00:20:45.094002+00:00,1777335645093,acc,-0.170734,0.991512,-0.069617,standing
2026-04-28T00:20:45.100916+00:00,1777335645100,acc,-0.157551,0.990047,-0.067664,standing
2026-04-28T00:20:45.101508+00:00,1777335645101,acc,-0.163410,0.992000,-0.064734,standing
2026-04-28T00:20:45.102124+00:00,1777335645102,gyro,-6.473638,8.122695,-1.954380,standing
2026-04-28T00:20:45.108398+00:00,1777335645108,acc,-0.164387,0.990535,-0.064246,standing
2026-04-28T00:20:45.109001+00:00,1777335645108,acc,-0.163898,0.985164,-0.070105,standing
2026-04-28T00:20:45.109637+00:00,1777335645109,gyro,-6.595782,6.901253,-1.954380,standing
2026-04-28T00:20:45.123439+00:00,1777335645123,mag,46.400002,0.000000,9.100000,standing
2026-04-28T00:20:45.124005+00:00,1777335645123,acc,-0.157063,0.975398,-0.070105,standing
2026-04-28T00:20:45.124624+00:00,1777335645124,gyro,-7.389719,7.511974,-1.710092,standing
2026-04-28T00:20:45.130903+00:00,1777335645130,mag,46.400002,0.000000,9.100000,standing
2026-04-28T00:20:45.131502+00:00,1777335645131,acc,-0.149738,0.968562,-0.069617,standing
2026-04-28T00:20:45.132121+00:00,1777335645132,gyro,-6.778999,7.267686,-1.710092,standing
2026-04-28T00:20:45.138438+00:00,1777335645138,mag,45.299999,-1.100000,8.700000,standing
2026-04-28T00:20:45.139007+00:00,1777335645138,acc,-0.150227,0.968562,-0.069617,standing
2026-04-28T00:20:45.139627+00:00,1777335645139,gyro,-6.901143,6.412677,-2.015452,standing
2026-04-28T00:20:45.145884+00:00,1777335645145,mag,45.299999,-1.100000,8.700000,standing
2026-04-28T00:20:45.146501+00:00,1777335645146,acc,-0.159016,0.973445,-0.069617,standing
2026-04-28T00:20:45.147123+00:00,1777335645147,acc,-0.160480,0.974422,-0.070594,standing
2026-04-28T00:20:45.160930+00:00,1777335645160,gyro,-7.511863,6.168389,-2.198668,standing
2026-04-28T00:20:45.175986+00:00,1777335645175,mag,45.299999,-1.100000,8.700000,standing
2026-04-28T00:20:45.176555+00:00,1777335645176,acc,-0.169758,0.976375,-0.067176,standing
2026-04-28T00:20:45.177185+00:00,1777335645177,gyro,-7.878296,5.496596,-2.015452,standing
2026-04-28T00:20:45.190899+00:00,1777335645190,mag,45.299999,-1.200000,9.500000,standing
2026-04-28T00:20:45.191515+00:00,1777335645191,acc,-0.178547,0.982723,-0.059852,standing
2026-04-28T00:20:45.192142+00:00,1777335645192,gyro,-8.183656,4.275156,-0.855083,standing
2026-04-28T00:20:45.198422+00:00,1777335645198,mag,45.299999,-1.200000,9.500000,standing
2026-04-28T00:20:45.199016+00:00,1777335645199,acc,-0.174152,0.982723,-0.059852,standing
2026-04-28T00:20:45.199640+00:00,1777335645199,gyro,-8.733305,3.786579,-0.122218,standing
2026-04-28T00:20:45.205891+00:00,1777335645205,acc,-0.168781,0.985164,-0.061805,standing
2026-04-28T00:20:45.206517+00:00,1777335645206,gyro,-8.794375,3.603363,0.427430,standing
2026-04-28T00:20:45.207142+00:00,1777335645207,mag,45.299999,-1.200000,9.500000,standing
2026-04-28T00:20:45.213415+00:00,1777335645213,acc,-0.171223,0.991023,-0.064734,standing
2026-04-28T00:20:45.214020+00:00,1777335645214,gyro,-9.221881,4.458372,0.122070,standing
2026-04-28T00:20:45.214642+00:00,1777335645214,mag,45.299999,-0.100000,8.700000,standing
2026-04-28T00:20:45.228415+00:00,1777335645228,acc,-0.172688,0.988094,-0.061316,standing
2026-04-28T00:20:45.228997+00:00,1777335645228,gyro,-9.160809,5.679812,-0.427578,standing
2026-04-28T00:20:45.229628+00:00,1777335645229,mag,45.299999,-0.100000,8.700000,standing
2026-04-28T00:20:45.235891+00:00,1777335645235,acc,-0.178059,0.980281,-0.061805,standing
2026-04-28T00:20:45.243403+00:00,1777335645243,gyro,-9.527242,6.107317,-1.282587,standing
2026-04-28T00:20:45.243997+00:00,1777335645243,mag,45.299999,-0.100000,8.700000,standing
2026-04-28T00:20:45.244638+00:00,1777335645244,acc,-0.183918,0.965633,-0.061805,standing
2026-04-28T00:20:45.258402+00:00,1777335645258,acc,-0.182453,0.954402,-0.062293,standing
2026-04-28T00:20:45.259003+00:00,1777335645258,gyro,-9.405097,5.374453,-3.114749,standing
2026-04-28T00:20:45.265888+00:00,1777335645265,mag,45.299999,-0.100000,8.700000,standing
2026-04-28T00:20:45.266502+00:00,1777335645266,acc,-0.180500,0.952449,-0.058875,standing
2026-04-28T00:20:45.267132+00:00,1777335645267,gyro,-9.282953,4.641587,-3.725470,standing
2026-04-28T00:20:45.273397+00:00,1777335645273,acc,-0.176594,0.951473,-0.058387,standing
2026-04-28T00:20:45.274005+00:00,1777335645273,gyro,-9.221881,3.847651,-3.969758,standing
2026-04-28T00:20:45.274631+00:00,1777335645274,mag,45.600002,0.900000,8.200000,standing
2026-04-28T00:20:45.280894+00:00,1777335645280,acc,-0.175129,0.954891,-0.056922,standing
2026-04-28T00:20:45.281535+00:00,1777335645281,gyro,-9.527242,3.114786,-4.763695,standing
2026-04-28T00:20:45.282169+00:00,1777335645282,mag,45.600002,0.900000,8.200000,standing
2026-04-28T00:20:45.295953+00:00,1777335645295,acc,-0.172688,0.952937,-0.057410,standing
2026-04-28T00:20:45.296514+00:00,1777335645296,gyro,-9.588312,2.748353,-3.969758,standing
2026-04-28T00:20:45.297160+00:00,1777335645297,mag,45.600002,0.900000,8.200000,standing
2026-04-28T00:20:45.303429+00:00,1777335645303,acc,-0.168781,0.950008,-0.063758,standing
2026-04-28T00:20:45.304008+00:00,1777335645303,gyro,-9.344025,2.198705,-3.725470,standing
2026-04-28T00:20:45.318408+00:00,1777335645318,mag,47.100002,-0.500000,8.200000,standing
2026-04-28T00:20:45.319003+00:00,1777335645318,acc,-0.165363,0.950984,-0.067176,standing
2026-04-28T00:20:45.319635+00:00,1777335645319,gyro,-9.588312,2.687282,-3.908686,standing
2026-04-28T00:20:45.325891+00:00,1777335645325,mag,47.100002,-0.500000,8.200000,standing
2026-04-28T00:20:45.326503+00:00,1777335645326,acc,-0.165852,0.951961,-0.069129,standing
2026-04-28T00:20:45.327126+00:00,1777335645327,gyro,-9.588312,2.809426,-3.053677,standing
2026-04-28T00:20:45.348401+00:00,1777335645348,acc,-0.169758,0.951961,-0.073523,standing
2026-04-28T00:20:45.370899+00:00,1777335645370,gyro,-9.099736,3.298002,-2.992605,standing
2026-04-28T00:20:45.371505+00:00,1777335645371,acc,-0.168293,0.951961,-0.075477,standing
2026-04-28T00:20:45.372131+00:00,1777335645372,gyro,-9.221881,3.969795,-3.114749,standing
2026-04-28T00:20:45.378419+00:00,1777335645378,mag,45.600002,-0.600000,9.000000,standing
2026-04-28T00:20:45.379001+00:00,1777335645378,acc,-0.167805,0.948543,-0.072547,standing
2026-04-28T00:20:45.379658+00:00,1777335645379,gyro,-8.550088,4.397299,-2.992605,standing
2026-04-28T00:20:45.385917+00:00,1777335645385,mag,45.600002,-0.600000,9.000000,standing
2026-04-28T00:20:45.386510+00:00,1777335645386,acc,-0.169758,0.946590,-0.074500,standing
2026-04-28T00:20:45.387132+00:00,1777335645387,gyro,-8.305799,4.946948,-3.236893,standing
2026-04-28T00:20:45.401011+00:00,1777335645400,mag,45.600002,-0.600000,9.000000,standing
2026-04-28T00:20:45.401556+00:00,1777335645401,acc,-0.171711,0.946102,-0.071082,standing
2026-04-28T00:20:45.402177+00:00,1777335645402,gyro,-7.450791,5.069092,-3.236893,standing
2026-04-28T00:20:45.408493+00:00,1777335645408,mag,45.600002,-0.600000,9.000000,standing
2026-04-28T00:20:45.409182+00:00,1777335645409,acc,-0.170734,0.950496,-0.072547,standing
2026-04-28T00:20:45.409745+00:00,1777335645409,gyro,-6.962214,4.763731,-3.053677,standing
2026-04-28T00:20:45.423487+00:00,1777335645423,acc,-0.174152,0.953914,-0.074988,standing
2026-04-28T00:20:45.424012+00:00,1777335645424,gyro,-6.717927,5.069092,-3.114749,standing
2026-04-28T00:20:45.430903+00:00,1777335645430,acc,-0.177082,0.958309,-0.074012,standing
2026-04-28T00:20:45.431512+00:00,1777335645431,gyro,-5.740773,5.191236,-2.992605,standing
2026-04-28T00:20:45.432134+00:00,1777335645432,mag,46.799999,0.500000,7.800000,standing
2026-04-28T00:20:45.445927+00:00,1777335645445,acc,-0.173664,0.965633,-0.072547,standing
2026-04-28T00:20:45.446536+00:00,1777335645446,acc,-0.171711,0.971980,-0.071570,standing
2026-04-28T00:20:45.447165+00:00,1777335645447,acc,-0.178059,0.968562,-0.069617,standing
2026-04-28T00:20:45.453421+00:00,1777335645453,gyro,-4.946836,3.542290,-1.832236,standing
2026-04-28T00:20:45.454000+00:00,1777335645453,acc,-0.175617,0.964656,-0.065711,standing
2026-04-28T00:20:45.454637+00:00,1777335645454,gyro,-4.458261,2.748353,-1.832236,standing
2026-04-28T00:20:45.468432+00:00,1777335645468,mag,46.000000,0.300000,7.600000,standing
2026-04-28T00:20:45.475905+00:00,1777335645475,acc,-0.174152,0.959773,-0.063270,standing
2026-04-28T00:20:45.476502+00:00,1777335645476,gyro,-4.091828,2.259777,-1.649020,standing
2026-04-28T00:20:45.477127+00:00,1777335645477,mag,45.600002,0.600000,8.400001,standing
2026-04-28T00:20:45.483429+00:00,1777335645483,acc,-0.174152,0.954891,-0.058387,standing
2026-04-28T00:20:45.484000+00:00,1777335645483,gyro,-3.542179,1.587985,-1.038299,standing
2026-04-28T00:20:45.484642+00:00,1777335645484,mag,45.600002,0.600000,8.400001,standing
2026-04-28T00:20:45.490949+00:00,1777335645490,acc,-0.173664,0.952937,-0.055945,standing
2026-04-28T00:20:45.491558+00:00,1777335645491,gyro,-3.664324,1.771201,-0.977227,standing
2026-04-28T00:20:45.492176+00:00,1777335645492,mag,45.600002,0.600000,8.400001,standing
2026-04-28T00:20:45.498503+00:00,1777335645498,acc,-0.174641,0.950008,-0.053016,standing
2026-04-28T00:20:45.499069+00:00,1777335645499,gyro,-2.992531,2.198705,-1.893308,standing
2026-04-28T00:20:45.499661+00:00,1777335645499,mag,45.600002,0.600000,8.400001,standing
2026-04-28T00:20:45.513497+00:00,1777335645513,acc,-0.172688,0.945125,-0.048621,standing
2026-04-28T00:20:45.514016+00:00,1777335645514,gyro,-2.870387,3.053714,-1.221515,standing
2026-04-28T00:20:45.514632+00:00,1777335645514,acc,-0.172688,0.945613,-0.047645,standing
2026-04-28T00:20:45.528415+00:00,1777335645528,acc,-0.179523,0.942684,-0.042762,standing
2026-04-28T00:20:45.529001+00:00,1777335645528,gyro,-2.137522,4.275156,-1.465803,standing
2026-04-28T00:20:45.529667+00:00,1777335645529,mag,47.500000,-1.600000,7.600000,standing
2026-04-28T00:20:45.535913+00:00,1777335645535,acc,-0.180988,0.947078,-0.039344,standing
2026-04-28T00:20:45.536516+00:00,1777335645536,gyro,-2.015378,4.153011,-0.977227,standing
2026-04-28T00:20:45.537142+00:00,1777335645537,mag,47.500000,-1.600000,7.600000,standing
2026-04-28T00:20:45.543455+00:00,1777335645543,acc,-0.180988,0.955867,-0.037391,standing
2026-04-28T00:20:45.544060+00:00,1777335645544,acc,-0.184895,0.958797,-0.035926,standing
2026-04-28T00:20:45.544675+00:00,1777335645544,gyro,-1.465729,3.847651,-0.794011,standing
2026-04-28T00:20:45.551099+00:00,1777335645551,mag,47.100002,0.500000,7.200000,standing
2026-04-28T00:20:45.551571+00:00,1777335645551,acc,-0.187336,0.966121,-0.036414,standing
2026-04-28T00:20:45.552171+00:00,1777335645552,gyro,-1.587873,3.725507,-0.549723,standing
2026-04-28T00:20:45.558431+00:00,1777335645558,mag,47.100002,0.500000,7.200000,standing
2026-04-28T00:20:45.559026+00:00,1777335645559,acc,-0.188801,0.966121,-0.035926,standing
2026-04-28T00:20:45.559651+00:00,1777335645559,gyro,-2.015378,2.931570,-0.671867,standing
2026-04-28T00:20:45.565932+00:00,1777335645565,mag,47.100002,0.500000,7.200000,standing
2026-04-28T00:20:45.566523+00:00,1777335645566,acc,-0.195148,0.964168,-0.029090,standing
2026-04-28T00:20:45.573422+00:00,1777335645573,gyro,-1.343585,1.832273,-1.465803,standing
2026-04-28T00:20:45.580791+00:00,1777335645580,mag,46.000000,-0.200000,6.600000,standing
2026-04-28T00:20:45.581416+00:00,1777335645581,acc,-0.197590,0.963191,-0.022742,standing
2026-04-28T00:20:45.582036+00:00,1777335645582,gyro,-0.916081,0.549760,-1.282587,standing
2026-04-28T00:20:45.588278+00:00,1777335645588,mag,46.000000,-0.200000,6.600000,standing
2026-04-28T00:20:45.588885+00:00,1777335645588,acc,-0.191730,0.963191,-0.020301,standing
2026-04-28T00:20:45.589508+00:00,1777335645589,gyro,-0.793937,0.610832,-1.343659,standing
2026-04-28T00:20:45.595766+00:00,1777335645595,acc,-0.186359,0.966121,-0.020789,standing
2026-04-28T00:20:45.603242+00:00,1777335645603,gyro,-0.488576,1.649057,-2.442956,standing
2026-04-28T00:20:45.603853+00:00,1777335645603,mag,46.000000,-0.200000,6.600000,standing
2026-04-28T00:20:45.604476+00:00,1777335645604,acc,-0.187336,0.971492,-0.018348,standing
